elapsed_seconds_since_start,server_round,event_type,client_cid,s_available_cids_count,s_client_state_tuple,s_client_q_value,s_client_selection_prob,s_was_selected,s_softmax_temperature,s_selection_context_global_f1_prev_round,s_selection_context_max_global_f1_achieved,l_state_at_selection,l_reward_performance_component,l_reward_fairness_penalty_component,l_reward_total_global_for_action,l_q_current_value_S,l_q_next_max_value_S_prime,l_q_updated_value_S,l_rl_learning_rate,l_rl_discount_factor,l_learn_context_current_global_f1,l_learn_context_last_global_f1,l_learn_context_last_global_precision,l_learn_context_last_global_recall,l_learn_context_max_global_f1,l_reward_resource_cost_component,gm_eval_avg_anomaly_score,gm_eval_accuracy,gm_eval_f1,gm_eval_precision,gm_eval_recall,gm_eval_avg_client_time_seconds,gm_eval_clients_attempted,gm_eval_clients_valid_metrics,gm_fit_g_loss,gm_fit_d_loss,gm_fit_avg_client_time_seconds,gm_fit_clients_total_received,gm_fit_clients_valid_for_loss,c_eval_partition_id,c_eval_profile_name,c_eval_cores,c_eval_f1,c_eval_accuracy,c_eval_precision,c_eval_recall,c_eval_num_samples,c_eval_time_seconds,c_fit_partition_id,c_fit_cpu_percent,c_fit_ram_mb,c_fit_time_seconds,c_fit_post_local_f1,c_fit_g_loss,c_fit_d_loss
618.504509,46,global_eval_metrics,,,,,,,,,,,,,,,,,,,,,,,,,0.34697639738078895,0.6928193127232418,0.7871041124235579,0.9466116252946218,0.6736280749109305,0.018342208862304688,10,10,,,,,,,,,,,,,,,,,,,,,
618.50667,47,selection_info,1640189632563049314,10,"(7, 0, 0, 7, 7)",-0.00765318748285857,0.09949276604836702,0,0.8020760579717637,0.7871041124235579,0.7872748577848644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
618.50706,47,selection_info,5975185251685626785,10,"(7, 0, 1, 7, 7)",-0.013251053716416772,0.09880080238083264,0,0.8020760579717637,0.7871041124235579,0.7872748577848644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
618.507303,47,selection_info,8560019474512340676,10,"(7, 2, 2, 7, 7)",0.04190180500323759,0.10583362331520367,1,0.8020760579717637,0.7871041124235579,0.7872748577848644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
618.50762,47,selection_info,12043264814094380418,10,"(7, 0, 0, 7, 7)",-0.00765318748285857,0.09949276604836702,0,0.8020760579717637,0.7871041124235579,0.7872748577848644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
618.50826,47,selection_info,4296149388320225194,10,"(7, 0, 0, 7, 7)",-0.00765318748285857,0.09949276604836702,0,0.8020760579717637,0.7871041124235579,0.7872748577848644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
618.50879,47,selection_info,15388649110162717160,10,"(8, 5, 2, 7, 7)",-0.00718812580034545,0.09955047084064793,0,0.8020760579717637,0.7871041124235579,0.7872748577848644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
618.509137,47,selection_info,2395859185497387824,10,"(8, 5, 2, 7, 7)",-0.00718812580034545,0.09955047084064793,0,0.8020760579717637,0.7871041124235579,0.7872748577848644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
618.509455,47,selection_info,10913316872057236365,10,"(7, 0, 0, 7, 7)",-0.00765318748285857,0.09949276604836702,0,0.8020760579717637,0.7871041124235579,0.7872748577848644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
618.50975,47,selection_info,6587436948557123441,10,"(7, 0, 1, 7, 7)",-0.013251053716416772,0.09880080238083264,0,0.8020760579717637,0.7871041124235579,0.7872748577848644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
618.510104,47,selection_info,17456602372862189643,10,"(7, 0, 0, 7, 7)",-0.00765318748285857,0.09949276604836702,0,0.8020760579717637,0.7871041124235579,0.7872748577848644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
624.522056,47,client_fit_metrics,8560019474512340676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,29.2125,0.0,0.1398301124572754,0.7965811965811965,2.0664162397384644,0.8427694201469421
624.526062,47,global_fit_metrics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0664162397384644,0.8427694201469421,0.1398301124572754,1,1,,,,,,,,,,,,,,,,
630.582717,47,client_eval_metrics,1640189632563049314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Mid-Range Edge,2,0.7887788778877888,0.6930455635491607,0.956,0.6713483146067416,417,0.013981342315673828,,,,,,,
630.583104,47,client_eval_metrics,2395859185497387824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,High-End Edge CPU,5,0.8045977011494253,0.7213114754098361,0.958904109589041,0.693069306930693,122,0.008388042449951172,,,,,,,
630.583385,47,client_eval_metrics,15388649110162717160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,High-End Edge CPU,8,0.8027057497181511,0.717741935483871,0.956989247311828,0.6912621359223301,620,0.017216205596923828,,,,,,,
630.583787,47,client_eval_metrics,10913316872057236365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,Low-End IoT,1,0.7870036101083032,0.6927083333333334,0.9478260869565217,0.6728395061728395,576,0.014737606048583984,,,,,,,
630.584116,47,client_eval_metrics,5975185251685626785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,Mid-Range Edge,4,0.7839065541855937,0.6903765690376569,0.9364341085271318,0.6741071428571429,2151,0.041464805603027344,,,,,,,
630.584468,47,client_eval_metrics,8560019474512340676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,High-End Edge CPU,5,0.7965811965811965,0.7047146401985112,0.9628099173553719,0.6793002915451894,403,0.013176441192626953,,,,,,,
630.5849,47,client_eval_metrics,17456602372862189643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,Low-End IoT,2,0.7581699346405228,0.6476190476190476,0.9206349206349206,0.6444444444444445,105,0.017044782638549805,,,,,,,
630.585256,47,client_eval_metrics,6587436948557123441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Mid-Range Edge,3,0.7858942065491183,0.6901921802518224,0.9475427940364439,0.6713615023474179,3018,0.04372239112854004,,,,,,,
630.585548,47,client_eval_metrics,12043264814094380418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Low-End IoT,1,0.7813620071684588,0.6817391304347826,0.9478260869565217,0.6646341463414634,575,0.019712209701538086,,,,,,,
630.585911,47,client_eval_metrics,4296149388320225194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,Low-End IoT,2,0.7916666666666666,0.696969696969697,0.9620253164556962,0.672566371681416,132,0.010223865509033203,,,,,,,
630.588709,47,learning_update,8560019474512340676,,,,,,,,,"(7, 2, 2, 7, 7)",-5.551115123125783e-17,0.0,-0.10000000000000006,0.04190180500323759,8.902285065261022e-05,0.040483588158861085,0.01,0.9,0.7871041124235579,0.7871041124235579,0.9466116252946218,0.6736280749109305,0.7872748577848644,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
630.589251,47,global_eval_metrics,,,,,,,,,,,,,,,,,,,,,,,,,0.3264082237804651,0.6928193127232418,0.7871041124235579,0.9466116252946217,0.6736280749109304,0.019966769218444824,10,10,,,,,,,,,,,,,,,,,,,,,
630.592605,48,selection_info,1640189632563049314,10,"(7, 0, 0, 7, 7)",-0.00765318748285857,0.09986224931825968,0,0.798065677681905,0.7871041124235579,0.7872748577848644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
630.593238,48,selection_info,5975185251685626785,10,"(7, 0, 1, 7, 7)",-0.013251053716416772,0.0991642380389917,0,0.798065677681905,0.7871041124235579,0.7872748577848644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
630.593571,48,selection_info,8560019474512340676,10,"(7, 3, 2, 7, 7)",8.902285065261022e-05,0.1008357481290974,1,0.798065677681905,0.7871041124235579,0.7872748577848644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
630.594022,48,selection_info,12043264814094380418,10,"(7, 0, 0, 7, 7)",-0.00765318748285857,0.09986224931825968,0,0.798065677681905,0.7871041124235579,0.7872748577848644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
630.59438,48,selection_info,4296149388320225194,10,"(7, 0, 0, 7, 7)",-0.00765318748285857,0.09986224931825968,0,0.798065677681905,0.7871041124235579,0.7872748577848644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
630.59477,48,selection_info,15388649110162717160,10,"(8, 4, 2, 7, 7)",-0.00049277611737853,0.10076226460081031,1,0.798065677681905,0.7871041124235579,0.7872748577848644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
630.595053,48,selection_info,2395859185497387824,10,"(8, 4, 2, 7, 7)",-0.00049277611737853,0.10076226460081031,1,0.798065677681905,0.7871041124235579,0.7872748577848644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
630.595376,48,selection_info,10913316872057236365,10,"(7, 0, 0, 7, 7)",-0.00765318748285857,0.09986224931825968,0,0.798065677681905,0.7871041124235579,0.7872748577848644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
630.595777,48,selection_info,6587436948557123441,10,"(7, 0, 1, 7, 7)",-0.013251053716416772,0.0991642380389917,0,0.798065677681905,0.7871041124235579,0.7872748577848644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
630.596141,48,selection_info,17456602372862189643,10,"(7, 0, 0, 7, 7)",-0.00765318748285857,0.09986224931825968,0,0.798065677681905,0.7871041124235579,0.7872748577848644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
636.619478,48,client_fit_metrics,15388649110162717160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,47.0125,0.0,0.1465613842010498,0.8027057497181511,2.0839683055877685,0.8590017914772033
636.620111,48,client_fit_metrics,2395859185497387824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,31.15625,0.0,0.9094738960266113,0.8045977011494253,2.0868905133183437,0.881043490190569
636.620512,48,client_fit_metrics,8560019474512340676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,27.825,0.0,0.13898730278015137,0.7965811965811965,2.0699719905853273,0.8353720247745514
636.626042,48,global_fit_metrics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.086750704642237,0.8805215227404677,0.3983408610026042,3,3,,,,,,,,,,,,,,,,
645.681567,48,client_eval_metrics,1640189632563049314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Mid-Range Edge,2,0.7887788778877888,0.6930455635491607,0.956,0.6713483146067416,417,0.018850088119506836,,,,,,,
645.681988,48,client_eval_metrics,4296149388320225194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,Low-End IoT,2,0.7916666666666666,0.696969696969697,0.9620253164556962,0.672566371681416,132,0.008950471878051758,,,,,,,
645.682258,48,client_eval_metrics,10913316872057236365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,Low-End IoT,1,0.7870036101083032,0.6927083333333334,0.9478260869565217,0.6728395061728395,576,0.015121221542358398,,,,,,,
645.682617,48,client_eval_metrics,12043264814094380418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Low-End IoT,1,0.7813620071684588,0.6817391304347826,0.9478260869565217,0.6646341463414634,575,0.018274784088134766,,,,,,,
645.68305,48,client_eval_metrics,2395859185497387824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,High-End Edge CPU,5,0.8045977011494253,0.7213114754098361,0.958904109589041,0.693069306930693,122,0.008815526962280273,,,,,,,
645.683474,48,client_eval_metrics,5975185251685626785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,Mid-Range Edge,4,0.7839065541855937,0.6903765690376569,0.9364341085271318,0.6741071428571429,2151,0.04723858833312988,,,,,,,
645.683896,48,client_eval_metrics,15388649110162717160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,High-End Edge CPU,8,0.8027057497181511,0.717741935483871,0.956989247311828,0.6912621359223301,620,0.018924236297607422,,,,,,,
645.684235,48,client_eval_metrics,8560019474512340676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,High-End Edge CPU,5,0.7965811965811965,0.7047146401985112,0.9628099173553719,0.6793002915451894,403,0.01631641387939453,,,,,,,
645.684525,48,client_eval_metrics,17456602372862189643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,Low-End IoT,2,0.7581699346405228,0.6476190476190476,0.9206349206349206,0.6444444444444445,105,0.00839376449584961,,,,,,,
645.684988,48,client_eval_metrics,6587436948557123441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Mid-Range Edge,3,0.7858942065491183,0.6901921802518224,0.9475427940364439,0.6713615023474179,3018,0.058252573013305664,,,,,,,
645.687863,48,learning_update,8560019474512340676,,,,,,,,,"(7, 3, 2, 7, 7)",2.7755575615628914e-17,0.05,-0.41,8.902285065261022e-05,-0.005450025767048965,-0.004060917609757356,0.01,0.9,0.7871041124235579,0.7871041124235579,0.9466116252946217,0.6736280749109304,0.7872748577848644,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
645.688596,48,learning_update,15388649110162717160,,,,,,,,,"(8, 4, 2, 7, 7)",2.7755575615628914e-17,0.05,-0.41,-0.00049277611737853,-0.00049277611737853,-0.004592283341261151,0.01,0.9,0.7871041124235579,0.7871041124235579,0.9466116252946217,0.6736280749109304,0.7872748577848644,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
645.689255,48,learning_update,2395859185497387824,,,,,,,,,"(8, 4, 2, 7, 7)",2.7755575615628914e-17,0.05,-0.41,-0.004592283341261151,-0.004592283341261151,-0.008687691057919888,0.01,0.9,0.7871041124235579,0.7871041124235579,0.9466116252946217,0.6736280749109304,0.7872748577848644,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
645.689646,48,global_eval_metrics,,,,,,,,,,,,,,,,,,,,,,,,,0.3463591811456973,0.6928193127232418,0.7871041124235579,0.9466116252946217,0.6736280749109305,0.021913766860961914,10,10,,,,,,,,,,,,,,,,,,,,,
645.691919,49,selection_info,1640189632563049314,10,"(7, 0, 0, 7, 7)",-0.00765318748285857,0.10013894268822474,1,0.7940753492934954,0.7871041124235579,0.7872748577848644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
645.692284,49,selection_info,5975185251685626785,10,"(7, 0, 1, 7, 7)",-0.013251053716416772,0.09943549246834918,0,0.7940753492934954,0.7871041124235579,0.7872748577848644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
645.693476,49,selection_info,8560019474512340676,10,"(7, 4, 2, 7, 7)",-0.005450025767048965,0.10041716357475441,1,0.7940753492934954,0.7871041124235579,0.7872748577848644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
645.693861,49,selection_info,12043264814094380418,10,"(7, 0, 0, 7, 7)",-0.00765318748285857,0.10013894268822474,1,0.7940753492934954,0.7871041124235579,0.7872748577848644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
645.694227,49,selection_info,4296149388320225194,10,"(7, 0, 0, 7, 7)",-0.00765318748285857,0.10013894268822474,1,0.7940753492934954,0.7871041124235579,0.7872748577848644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
645.694522,49,selection_info,15388649110162717160,10,"(8, 4, 2, 7, 7)",-0.008687691057919888,0.10000856902371176,0,0.7940753492934954,0.7871041124235579,0.7872748577848644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
645.694919,49,selection_info,2395859185497387824,10,"(8, 4, 2, 7, 7)",-0.008687691057919888,0.10000856902371176,0,0.7940753492934954,0.7871041124235579,0.7872748577848644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
645.695281,49,selection_info,10913316872057236365,10,"(7, 0, 0, 7, 7)",-0.00765318748285857,0.10013894268822474,1,0.7940753492934954,0.7871041124235579,0.7872748577848644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
645.695629,49,selection_info,6587436948557123441,10,"(7, 0, 1, 7, 7)",-0.013251053716416772,0.09943549246834918,0,0.7940753492934954,0.7871041124235579,0.7872748577848644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
645.696122,49,selection_info,17456602372862189643,10,"(7, 0, 0, 7, 7)",-0.00765318748285857,0.10013894268822474,0,0.7940753492934954,0.7871041124235579,0.7872748577848644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654.72855,49,client_fit_metrics,1640189632563049314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,12.4875,3.5390625,2.6232759952545166,0.7920792079207921,2.0859760019241835,0.8798016452558104
654.729044,49,client_fit_metrics,8560019474512340676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,27.04375,0.0,0.14964985847473145,0.7965811965811965,2.063660001754761,0.8413052380084991
654.729658,49,client_fit_metrics,10913316872057236365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,6.2625,3.05859375,1.2586514949798584,0.7870036101083032,2.086016726848763,0.8759576794514763
654.730241,49,client_fit_metrics,12043264814094380418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5.925,2.96875,0.14335274696350098,0.7813620071684588,2.072018790245056,0.8455986738204956
654.730939,49,client_fit_metrics,4296149388320225194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,12.1875,2.9375,0.2087724208831787,0.7916666666666666,2.086586877851203,0.8818677073658103
654.737232,49,global_fit_metrics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0859449637348066,0.8785563231455961,0.8767405033111573,5,5,,,,,,,,,,,,,,,,
660.794565,49,client_eval_metrics,4296149388320225194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,Low-End IoT,2,0.7916666666666666,0.696969696969697,0.9620253164556962,0.672566371681416,132,0.009289741516113281,,,,,,,
660.795004,49,client_eval_metrics,5975185251685626785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,Mid-Range Edge,4,0.7839065541855937,0.6903765690376569,0.9364341085271318,0.6741071428571429,2151,0.03582596778869629,,,,,,,
660.795331,49,client_eval_metrics,10913316872057236365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,Low-End IoT,1,0.7870036101083032,0.6927083333333334,0.9478260869565217,0.6728395061728395,576,0.01566791534423828,,,,,,,
660.795648,49,client_eval_metrics,6587436948557123441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Mid-Range Edge,3,0.7858942065491183,0.6901921802518224,0.9475427940364439,0.6713615023474179,3018,0.04469776153564453,,,,,,,
660.795878,49,client_eval_metrics,15388649110162717160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,High-End Edge CPU,8,0.8027057497181511,0.717741935483871,0.956989247311828,0.6912621359223301,620,0.021285057067871094,,,,,,,
660.796177,49,client_eval_metrics,1640189632563049314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Mid-Range Edge,2,0.7920792079207921,0.697841726618705,0.96,0.6741573033707865,417,0.01427602767944336,,,,,,,
660.796588,49,client_eval_metrics,17456602372862189643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,Low-End IoT,2,0.7581699346405228,0.6476190476190476,0.9206349206349206,0.6444444444444445,105,0.00845026969909668,,,,,,,
660.796842,49,client_eval_metrics,2395859185497387824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,High-End Edge CPU,5,0.8045977011494253,0.7213114754098361,0.958904109589041,0.693069306930693,122,0.008788108825683594,,,,,,,
660.797156,49,client_eval_metrics,12043264814094380418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Low-End IoT,1,0.7813620071684588,0.6817391304347826,0.9478260869565217,0.6646341463414634,575,0.014512062072753906,,,,,,,
660.797553,49,client_eval_metrics,8560019474512340676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,High-End Edge CPU,5,0.7965811965811965,0.7047146401985112,0.9628099173553719,0.6793002915451894,403,0.013648271560668945,,,,,,,
660.800245,49,learning_update,8560019474512340676,,,,,,,,,"(7, 4, 2, 7, 7)",0.00015523243357021266,0.02,-0.23984476756642978,-0.005450025767048965,-0.004189335221828719,-0.007831677202039231,0.01,0.9,0.7872736206910492,0.7871041124235579,0.9466116252946217,0.6736280749109305,0.7872748577848644,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
660.800976,49,learning_update,1640189632563049314,,,,,,,,,"(7, 0, 0, 7, 7)",0.00015523243357021266,0.02,-0.23984476756642978,-0.00765318748285857,0.0,-0.009975103283694282,0.01,0.9,0.7872736206910492,0.7871041124235579,0.9466116252946217,0.6736280749109305,0.7872748577848644,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
660.801695,49,learning_update,12043264814094380418,,,,,,,,,"(7, 0, 0, 7, 7)",0.00015523243357021266,0.02,-0.23984476756642978,-0.009975103283694282,0.0,-0.012273799926521637,0.01,0.9,0.7872736206910492,0.7871041124235579,0.9466116252946217,0.6736280749109305,0.7872748577848644,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
660.802508,49,learning_update,4296149388320225194,,,,,,,,,"(7, 0, 0, 7, 7)",0.00015523243357021266,0.02,-0.23984476756642978,-0.012273799926521637,0.0,-0.014549509602920719,0.01,0.9,0.7872736206910492,0.7871041124235579,0.9466116252946217,0.6736280749109305,0.7872748577848644,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
660.803386,49,learning_update,10913316872057236365,,,,,,,,,"(7, 0, 0, 7, 7)",0.00015523243357021266,0.02,-0.23984476756642978,-0.014549509602920719,0.0,-0.016802462182555808,0.01,0.9,0.7872736206910492,0.7871041124235579,0.9466116252946217,0.6736280749109305,0.7872748577848644,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
660.803865,49,global_eval_metrics,,,,,,,,,,,,,,,,,,,,,,,,,0.3501464316874012,0.6930656484788768,0.7872736206910492,0.9468170693148213,0.6737723473970256,0.018644118309020997,10,10,,,,,,,,,,,,,,,,,,,,,
660.806449,50,selection_info,1640189632563049314,10,"(7, 1, 0, 7, 7)",0.0,0.09958222120164228,0,0.7901049725470279,0.7872736206910492,0.7872748577848644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
660.806777,50,selection_info,5975185251685626785,10,"(7, 0, 1, 7, 7)",-0.013251053716416772,0.09792603126650029,0,0.7901049725470279,0.7872736206910492,0.7872748577848644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
660.807094,50,selection_info,8560019474512340676,10,"(7, 5, 2, 7, 7)",-0.004189335221828719,0.09905560924148547,0,0.7901049725470279,0.7872736206910492,0.7872748577848644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
660.807371,50,selection_info,12043264814094380418,10,"(7, 1, 0, 7, 7)",0.0,0.09958222120164228,0,0.7901049725470279,0.7872736206910492,0.7872748577848644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
660.807639,50,selection_info,4296149388320225194,10,"(7, 1, 0, 7, 7)",0.0,0.09958222120164228,0,0.7901049725470279,0.7872736206910492,0.7872748577848644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
660.807885,50,selection_info,15388649110162717160,10,"(8, 3, 2, 7, 7)",0.03913073628799392,0.10463829365002174,1,0.7901049725470279,0.7872736206910492,0.7872748577848644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
660.808289,50,selection_info,2395859185497387824,10,"(8, 3, 2, 7, 7)",0.03913073628799392,0.10463829365002174,1,0.7901049725470279,0.7872736206910492,0.7872748577848644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
660.808722,50,selection_info,10913316872057236365,10,"(7, 1, 0, 7, 7)",0.0,0.09958222120164228,0,0.7901049725470279,0.7872736206910492,0.7872748577848644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
660.809033,50,selection_info,6587436948557123441,10,"(7, 0, 1, 7, 7)",-0.013251053716416772,0.09792603126650029,0,0.7901049725470279,0.7872736206910492,0.7872748577848644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
660.809482,50,selection_info,17456602372862189643,10,"(7, 0, 0, 7, 7)",-0.016802462182555808,0.0974868561189013,0,0.7901049725470279,0.7872736206910492,0.7872748577848644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
666.827246,50,client_fit_metrics,2395859185497387824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,31.1875,0.0,0.8961803913116455,0.8045977011494253,2.0858466912693063,0.8790649159720658
666.827789,50,client_fit_metrics,15388649110162717160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,45.88125,0.0,0.14440679550170898,0.8027057497181511,2.1027652978897096,0.932920640707016
666.831821,50,global_fit_metrics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0860428927733787,0.8796894694257271,0.5202935934066772,2,2,,,,,,,,,,,,,,,,
672.88264,50,client_eval_metrics,12043264814094380418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Low-End IoT,1,0.7813620071684588,0.6817391304347826,0.9478260869565217,0.6646341463414634,575,0.015307188034057617,,,,,,,
672.882955,50,client_eval_metrics,8560019474512340676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,High-End Edge CPU,5,0.7965811965811965,0.7047146401985112,0.9628099173553719,0.6793002915451894,403,0.012697458267211914,,,,,,,
672.88323,50,client_eval_metrics,10913316872057236365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,Low-End IoT,1,0.7870036101083032,0.6927083333333334,0.9478260869565217,0.6728395061728395,576,0.016932010650634766,,,,,,,
672.883466,50,client_eval_metrics,5975185251685626785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,Mid-Range Edge,4,0.7839065541855937,0.6903765690376569,0.9364341085271318,0.6741071428571429,2151,0.03675031661987305,,,,,,,
